account_id,num_logins,num_unique_ips,num_unique_devices,num_unique_countries,num_unique_cities,primary_ip_share,max_implied_speed_kmh,max_concurrent_streams,logins_per_day,ground_truth_label,rule_based_label,anomaly_score,cluster,cluster_tier,anomaly_tier
acct_001498,56.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.98,Safe,Potential Abuse,0.47643015315323206,0,Safe,Safe
acct_001499,66.0,2.0,2.0,1.0,1.0,0.985,0.0,2.0,1.12,Safe,Safe,0.46195554136670597,0,Safe,Safe
acct_001500,56.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.97,Safe,Safe,0.4151219771273451,0,Safe,Safe
acct_001501,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.99,Safe,Safe,0.42817555313650496,0,Safe,Safe
acct_001502,40.0,2.0,1.0,1.0,1.0,0.6,0.0,2.0,0.7,Safe,Safe,0.46207855014132154,0,Safe,Safe
acct_001503,40.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.69,Safe,Safe,0.4295855335661419,0,Safe,Safe
acct_001504,65.0,2.0,2.0,1.0,1.0,0.508,0.0,3.0,1.11,Safe,Potential Abuse,0.4984883092933549,0,Safe,Safe
acct_001505,40.0,2.0,2.0,1.0,1.0,0.625,0.0,2.0,0.69,Safe,Safe,0.4498592331606256,0,Safe,Safe
acct_001506,105.0,10.0,4.0,7.0,8.0,0.552,84112.0,3.0,1.87,Potential Abuse,Potential Abuse,0.4995122245260901,2,Potential Abuse,Safe
acct_001507,72.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.23,Safe,Potential Abuse,0.5048832100161147,0,Safe,Potential Abuse
acct_001508,33.0,2.0,3.0,2.0,2.0,0.97,220.2,2.0,0.58,Safe,Potential Abuse,0.46710166269612663,0,Safe,Safe
acct_001509,66.0,2.0,2.0,2.0,2.0,0.985,1380.6,3.0,1.2,Safe,Potential Abuse,0.46723900880406266,0,Safe,Safe
acct_001510,88.0,8.0,3.0,6.0,6.0,0.477,220810.3,3.0,1.49,Potential Abuse,Potential Abuse,0.46464266580332014,2,Potential Abuse,Safe
acct_001511,72.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.24,Safe,Potential Abuse,0.4947939755491118,0,Safe,Safe
acct_001512,80.0,4.0,2.0,3.0,3.0,0.512,8574.5,2.0,1.36,Safe,Potential Abuse,0.4785330018087072,2,Potential Abuse,Safe
acct_001513,65.0,11.0,4.0,8.0,8.0,0.538,424863.2,3.0,1.1,Potential Abuse,Abusive,0.5070634652653986,2,Potential Abuse,Potential Abuse
acct_001514,80.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.35,Safe,Potential Abuse,0.5240807701840442,0,Safe,Potential Abuse
acct_001515,101.0,7.0,3.0,6.0,6.0,0.485,171983.4,3.0,1.7,Potential Abuse,Potential Abuse,0.47970823965227716,2,Potential Abuse,Safe
acct_001516,80.0,2.0,3.0,1.0,1.0,0.988,0.0,2.0,1.35,Safe,Safe,0.4962269600107031,0,Safe,Safe
acct_001517,80.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.34,Safe,Safe,0.4758704684696306,0,Safe,Safe
acct_001518,65.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.09,Safe,Safe,0.43632101901983517,0,Safe,Safe
acct_001519,26.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.5,Safe,Safe,0.44798360203241816,0,Safe,Safe
acct_001520,40.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.73,Safe,Safe,0.4333069201548944,0,Safe,Safe
acct_001521,57.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.98,Safe,Safe,0.4160796872423576,0,Safe,Safe
acct_001522,40.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.74,Safe,Safe,0.4843057646019038,0,Safe,Safe
acct_001523,40.0,2.0,1.0,2.0,2.0,0.975,133.7,1.0,0.69,Safe,Potential Abuse,0.5099086063252475,0,Safe,Potential Abuse
acct_001524,24.0,2.0,3.0,2.0,2.0,0.958,97.9,2.0,0.4,Safe,Potential Abuse,0.5055973237113491,0,Safe,Potential Abuse
acct_001525,44.0,8.0,3.0,7.0,7.0,0.5,46256.2,3.0,0.77,Potential Abuse,Potential Abuse,0.5136870849842194,2,Potential Abuse,Potential Abuse
acct_001526,46.0,7.0,6.0,6.0,6.0,0.435,14942.0,3.0,0.8,Potential Abuse,Potential Abuse,0.5253253612479757,2,Potential Abuse,Potential Abuse
acct_001527,73.0,3.0,3.0,2.0,2.0,0.521,1020.4,2.0,1.24,Safe,Potential Abuse,0.4447484724170372,0,Safe,Safe
acct_001528,75.0,3.0,3.0,2.0,2.0,0.573,2989.2,2.0,1.29,Safe,Potential Abuse,0.45059895441271347,0,Safe,Safe
acct_001529,72.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.23,Safe,Safe,0.45248754765415466,0,Safe,Safe
acct_001530,56.0,4.0,1.0,3.0,3.0,0.5,5768.5,2.0,0.95,Safe,Potential Abuse,0.48832836934302637,2,Potential Abuse,Safe
acct_001531,80.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.38,Safe,Potential Abuse,0.5274474863048606,0,Safe,Potential Abuse
acct_001532,41.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.71,Safe,Safe,0.4210197378568261,0,Safe,Safe
acct_001533,213.0,70.0,7.0,16.0,20.0,0.16,1112232.4,9.0,3.74,Abusive,Abusive,0.5871546200536022,1,Abusive,Abusive
acct_001534,72.0,2.0,2.0,2.0,2.0,0.986,679.2,2.0,1.23,Safe,Potential Abuse,0.43506833015455515,0,Safe,Safe
acct_001535,56.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,Safe,Safe,0.43486496653910534,0,Safe,Safe
acct_001536,56.0,2.0,2.0,2.0,2.0,0.982,977.8,2.0,1.0,Safe,Potential Abuse,0.4270640976750876,0,Safe,Safe
acct_001537,65.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.11,Safe,Safe,0.4254308941165351,0,Safe,Safe
acct_001538,64.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.09,Safe,Potential Abuse,0.4944169838871756,0,Safe,Safe
acct_001539,72.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.23,Safe,Potential Abuse,0.4949944609545054,0,Safe,Safe
acct_001540,80.0,2.0,1.0,1.0,1.0,0.55,0.0,2.0,1.37,Safe,Safe,0.4908964358067709,0,Safe,Safe
acct_001541,80.0,3.0,1.0,2.0,2.0,0.512,10305.6,3.0,1.37,Safe,Potential Abuse,0.4874464676521719,0,Safe,Safe
acct_001542,56.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.95,Safe,Safe,0.4160271382051602,0,Safe,Safe
acct_001543,24.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.41,Safe,Safe,0.49793305623420175,0,Safe,Safe
acct_001544,274.0,101.0,12.0,16.0,20.0,0.106,904311.7,9.0,4.63,Abusive,Abusive,0.5885156586207314,1,Abusive,Abusive
acct_001545,33.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.58,Safe,Safe,0.4335874125080153,0,Safe,Safe
acct_001546,131.0,11.0,4.0,8.0,9.0,0.511,399478.9,5.0,2.23,Potential Abuse,Abusive,0.5482195376308321,2,Potential Abuse,Potential Abuse
acct_001547,80.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.34,Safe,Safe,0.4758704684696306,0,Safe,Safe
acct_001548,129.0,13.0,3.0,8.0,9.0,0.395,400140.8,4.0,2.18,Potential Abuse,Abusive,0.5391467011375577,2,Potential Abuse,Potential Abuse
acct_001549,24.0,2.0,2.0,1.0,1.0,0.625,0.0,2.0,0.46,Safe,Safe,0.47930981259209055,0,Safe,Safe
acct_001550,120.0,8.0,6.0,6.0,6.0,0.433,141209.8,3.0,2.01,Potential Abuse,Potential Abuse,0.50525837622615,2,Potential Abuse,Potential Abuse
acct_001551,81.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.4,Safe,Potential Abuse,0.5255563168823224,0,Safe,Potential Abuse
acct_001552,95.0,11.0,3.0,7.0,9.0,0.274,100158.0,4.0,1.61,Potential Abuse,Potential Abuse,0.5313007513983299,2,Potential Abuse,Potential Abuse
acct_001553,59.0,5.0,5.0,3.0,4.0,0.542,568601.4,3.0,1.0,Potential Abuse,Potential Abuse,0.48394999844707154,2,Potential Abuse,Safe
acct_001554,41.0,2.0,2.0,1.0,1.0,0.512,0.0,2.0,0.74,Safe,Safe,0.4490934984879473,0,Safe,Safe
acct_001555,33.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.57,Safe,Safe,0.4336012646494031,0,Safe,Safe
acct_001556,73.0,2.0,2.0,2.0,2.0,0.986,69.6,3.0,1.23,Safe,Potential Abuse,0.4881351624893732,0,Safe,Safe
acct_001557,120.0,8.0,6.0,7.0,7.0,0.517,54631.2,3.0,2.02,Potential Abuse,Potential Abuse,0.5180142616589744,2,Potential Abuse,Potential Abuse
acct_001558,32.0,2.0,1.0,1.0,1.0,0.625,0.0,2.0,0.57,Safe,Safe,0.4756454894082699,0,Safe,Safe
acct_001559,103.0,10.0,6.0,9.0,10.0,0.485,423629.3,3.0,1.75,Potential Abuse,Abusive,0.5266427560332716,2,Potential Abuse,Potential Abuse
acct_001560,81.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.37,Safe,Potential Abuse,0.5106098780050454,0,Safe,Potential Abuse
acct_001561,40.0,2.0,3.0,2.0,2.0,0.975,365.6,2.0,0.68,Safe,Potential Abuse,0.4481913738847149,0,Safe,Safe
acct_001562,93.0,10.0,5.0,7.0,8.0,0.527,70824.6,3.0,1.58,Potential Abuse,Potential Abuse,0.49302357604864333,2,Potential Abuse,Safe
acct_001563,95.0,10.0,5.0,7.0,8.0,0.558,116540.7,5.0,1.59,Potential Abuse,Potential Abuse,0.5275895121330741,2,Potential Abuse,Potential Abuse
acct_001564,57.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.96,Safe,Safe,0.41587128332631224,0,Safe,Safe
acct_001565,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.43,Safe,Safe,0.4927256918995872,0,Safe,Safe
acct_001566,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.83,Safe,Safe,0.4275820276425205,0,Safe,Safe
acct_001567,33.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.58,Safe,Potential Abuse,0.49325910694046776,0,Safe,Safe
acct_001568,56.0,2.0,3.0,1.0,1.0,0.625,0.0,2.0,0.98,Safe,Safe,0.4627972986661177,0,Safe,Safe
acct_001569,56.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,0.94,Safe,Potential Abuse,0.48984121796941243,0,Safe,Safe
acct_001570,41.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.74,Safe,Safe,0.42216691339272716,0,Safe,Safe
acct_001571,32.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.57,Safe,Safe,0.4780579093921867,0,Safe,Safe
acct_001572,72.0,2.0,1.0,1.0,2.0,0.986,1672.2,2.0,1.21,Safe,Safe,0.46902890403079084,0,Safe,Safe
acct_001573,337.0,97.0,8.0,16.0,20.0,0.148,1112232.4,9.0,5.7,Abusive,Abusive,0.5930530562346746,1,Abusive,Abusive
acct_001574,73.0,8.0,3.0,7.0,7.0,0.507,614415.0,3.0,1.28,Potential Abuse,Potential Abuse,0.48019864544717356,2,Potential Abuse,Safe
acct_001575,25.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.44,Safe,Safe,0.45862356171191415,0,Safe,Safe
acct_001576,67.0,2.0,2.0,2.0,2.0,0.985,21374.5,2.0,1.15,Safe,Potential Abuse,0.45707464277520676,0,Safe,Safe
acct_001577,48.0,2.0,3.0,1.0,1.0,0.5,0.0,3.0,0.86,Safe,Potential Abuse,0.5074428330334515,0,Safe,Potential Abuse
acct_001578,64.0,3.0,1.0,2.0,2.0,0.516,1198.4,2.0,1.17,Safe,Potential Abuse,0.4488395741820151,0,Safe,Safe
acct_001579,64.0,3.0,3.0,1.0,1.0,0.531,0.0,2.0,1.07,Safe,Potential Abuse,0.4939486837521899,0,Safe,Safe
acct_001580,80.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.37,Safe,Safe,0.47877245185628403,0,Safe,Safe
acct_001581,141.0,12.0,6.0,7.0,7.0,0.489,600997.5,4.0,2.38,Potential Abuse,Potential Abuse,0.5386532237298722,2,Potential Abuse,Potential Abuse
acct_001582,130.0,11.0,5.0,6.0,7.0,0.454,491823.9,4.0,2.2,Potential Abuse,Potential Abuse,0.5060768840750558,2,Potential Abuse,Potential Abuse
acct_001583,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.08,Safe,Safe,0.431928120421016,0,Safe,Safe
acct_001584,81.0,3.0,2.0,2.0,2.0,0.506,756.5,3.0,1.37,Safe,Potential Abuse,0.47631657808810646,0,Safe,Safe
acct_001585,32.0,2.0,3.0,1.0,1.0,0.594,0.0,1.0,0.56,Safe,Safe,0.5022985668701407,0,Safe,Potential Abuse
acct_001586,48.0,2.0,3.0,1.0,1.0,0.604,0.0,2.0,0.82,Safe,Safe,0.45266216463460707,0,Safe,Safe
acct_001587,57.0,5.0,4.0,4.0,4.0,0.702,9212.2,4.0,1.01,Potential Abuse,Potential Abuse,0.5245947098079015,2,Potential Abuse,Potential Abuse
acct_001588,80.0,2.0,1.0,1.0,1.0,0.512,0.0,2.0,1.36,Safe,Safe,0.4945431578042526,0,Safe,Safe
acct_001589,32.0,4.0,2.0,3.0,3.0,0.594,178.6,2.0,0.6,Safe,Potential Abuse,0.5170447597171346,0,Safe,Potential Abuse
acct_001590,80.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.35,Safe,Potential Abuse,0.5240807701840442,0,Safe,Potential Abuse
acct_001591,346.0,124.0,15.0,16.0,20.0,0.139,1112232.4,9.0,5.79,Abusive,Abusive,0.6399615723685322,1,Abusive,Abusive
acct_001592,65.0,2.0,3.0,1.0,1.0,0.523,0.0,2.0,1.1,Safe,Safe,0.4593800815299473,0,Safe,Safe
acct_001593,83.0,2.0,2.0,2.0,2.0,0.988,919.1,3.0,1.4,Safe,Potential Abuse,0.48699428092434643,0,Safe,Safe
acct_001594,40.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.68,Safe,Safe,0.4918357202518908,0,Safe,Safe
acct_001595,62.0,6.0,4.0,4.0,4.0,0.548,183925.1,3.0,1.05,Potential Abuse,Potential Abuse,0.46290969277082067,2,Potential Abuse,Safe
acct_001596,24.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.41,Safe,Safe,0.4640894896417349,0,Safe,Safe
acct_001597,25.0,2.0,3.0,1.0,1.0,0.56,0.0,2.0,0.45,Safe,Safe,0.4812382626167207,0,Safe,Safe
acct_001598,32.0,3.0,2.0,2.0,2.0,0.656,389.2,2.0,0.54,Safe,Potential Abuse,0.48212757149044777,0,Safe,Safe
acct_001599,24.0,2.0,3.0,1.0,1.0,0.625,0.0,1.0,0.42,Safe,Safe,0.5229617433937735,0,Safe,Potential Abuse
acct_001600,73.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.28,Safe,Safe,0.4451264170197334,0,Safe,Safe
acct_001601,24.0,2.0,2.0,1.0,1.0,0.708,0.0,2.0,0.47,Safe,Safe,0.48832518404583025,0,Safe,Safe
acct_001602,72.0,2.0,2.0,1.0,1.0,0.986,0.0,2.0,1.24,Safe,Safe,0.4710763356350757,0,Safe,Safe
acct_001603,81.0,4.0,5.0,4.0,4.0,0.531,60358.6,3.0,1.37,Potential Abuse,Potential Abuse,0.47767862340366785,2,Potential Abuse,Safe
acct_001604,208.0,75.0,11.0,16.0,20.0,0.159,1000465.4,8.0,3.53,Abusive,Abusive,0.5721663494008904,1,Abusive,Potential Abuse
acct_001605,64.0,2.0,2.0,2.0,2.0,0.984,1708.4,2.0,1.09,Safe,Potential Abuse,0.4288245301226662,0,Safe,Safe
acct_001606,232.0,67.0,6.0,16.0,19.0,0.224,900033.2,8.0,3.88,Abusive,Abusive,0.6045300488895244,1,Abusive,Abusive
acct_001607,49.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.83,Safe,Safe,0.4345737314638611,0,Safe,Safe
acct_001608,41.0,5.0,4.0,3.0,3.0,0.366,89340.2,2.0,0.73,Potential Abuse,Potential Abuse,0.5264970454223118,2,Potential Abuse,Potential Abuse
acct_001609,40.0,2.0,1.0,2.0,2.0,0.975,514.9,3.0,0.71,Safe,Potential Abuse,0.50176545440443,0,Safe,Potential Abuse
acct_001610,40.0,2.0,1.0,1.0,1.0,0.625,0.0,2.0,0.68,Safe,Safe,0.4647647453385563,0,Safe,Safe
acct_001611,25.0,2.0,3.0,1.0,1.0,0.52,0.0,2.0,0.43,Safe,Safe,0.4867769650448724,0,Safe,Safe
acct_001612,32.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.56,Safe,Safe,0.4352109166389675,0,Safe,Safe
acct_001613,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.1,Safe,Safe,0.43216001680720706,0,Safe,Safe
acct_001614,100.0,16.0,4.0,9.0,10.0,0.46,242133.6,3.0,1.71,Potential Abuse,Abusive,0.5352105726975286,2,Potential Abuse,Potential Abuse
acct_001615,56.0,2.0,3.0,2.0,2.0,0.982,447.7,3.0,0.96,Safe,Potential Abuse,0.46749111899521006,0,Safe,Safe
acct_001616,70.0,8.0,3.0,6.0,7.0,0.529,446276.4,3.0,1.2,Potential Abuse,Potential Abuse,0.4743158687356043,2,Potential Abuse,Safe
acct_001617,24.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.47,Safe,Safe,0.4530241638473698,0,Safe,Safe
acct_001618,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.14,Safe,Safe,0.4358635892207722,0,Safe,Safe
acct_001619,67.0,11.0,3.0,6.0,8.0,0.507,80742.6,3.0,1.16,Potential Abuse,Potential Abuse,0.4949609298771723,2,Potential Abuse,Safe
acct_001620,50.0,13.0,5.0,8.0,8.0,0.32,508814.9,3.0,0.86,Potential Abuse,Abusive,0.5441339332461289,2,Potential Abuse,Potential Abuse
acct_001621,62.0,8.0,6.0,7.0,7.0,0.645,52929.5,2.0,1.07,Potential Abuse,Potential Abuse,0.5365910252585129,2,Potential Abuse,Potential Abuse
acct_001622,65.0,2.0,2.0,1.0,1.0,0.569,0.0,2.0,1.11,Safe,Safe,0.4470634363190081,0,Safe,Safe
acct_001623,72.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.22,Safe,Safe,0.4384169339440567,0,Safe,Safe
acct_001624,384.0,99.0,15.0,16.0,20.0,0.151,983647.9,9.0,6.41,Abusive,Abusive,0.6389263758290095,1,Abusive,Abusive
acct_001625,83.0,2.0,3.0,2.0,2.0,0.988,1776.1,2.0,1.41,Safe,Potential Abuse,0.4637599548250655,0,Safe,Safe
acct_001626,56.0,3.0,3.0,2.0,2.0,0.607,850.9,2.0,0.95,Safe,Potential Abuse,0.44137290598460865,0,Safe,Safe
acct_001627,65.0,6.0,6.0,5.0,5.0,0.492,116784.8,4.0,1.14,Potential Abuse,Potential Abuse,0.48306100897495985,2,Potential Abuse,Safe
acct_001628,90.0,7.0,5.0,7.0,7.0,0.5,931411.7,3.0,1.63,Potential Abuse,Potential Abuse,0.48041247383137103,2,Potential Abuse,Safe
acct_001629,40.0,3.0,3.0,2.0,2.0,0.5,210.1,2.0,0.74,Safe,Potential Abuse,0.46235598130385036,0,Safe,Safe
acct_001630,24.0,2.0,3.0,1.0,1.0,0.667,0.0,1.0,0.45,Safe,Safe,0.5240560290246844,0,Safe,Potential Abuse
acct_001631,24.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.41,Safe,Safe,0.4580687726235148,0,Safe,Safe
acct_001632,82.0,5.0,3.0,4.0,4.0,0.646,414210.5,4.0,1.42,Potential Abuse,Potential Abuse,0.5003906372183929,2,Potential Abuse,Safe
acct_001633,64.0,7.0,3.0,6.0,6.0,0.484,282419.5,3.0,1.09,Potential Abuse,Potential Abuse,0.4697923194904487,2,Potential Abuse,Safe
acct_001634,56.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.96,Safe,Safe,0.41579382170689555,0,Safe,Safe
acct_001635,320.0,100.0,6.0,16.0,20.0,0.159,983647.9,12.0,5.38,Abusive,Abusive,0.6192816273446007,1,Abusive,Abusive
acct_001636,80.0,3.0,1.0,3.0,3.0,0.975,6210.8,2.0,1.35,Safe,Potential Abuse,0.499166695917557,0,Safe,Safe
acct_001637,58.0,2.0,3.0,1.0,1.0,0.603,0.0,2.0,1.03,Safe,Safe,0.45953184876510556,0,Safe,Safe
acct_001638,72.0,6.0,5.0,6.0,6.0,0.556,141028.4,4.0,1.21,Potential Abuse,Potential Abuse,0.4826684712321827,2,Potential Abuse,Safe
acct_001639,332.0,112.0,7.0,16.0,20.0,0.175,900033.2,9.0,5.54,Abusive,Abusive,0.5928177758805682,1,Abusive,Abusive
acct_001640,24.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.44,Safe,Safe,0.4900796983986271,0,Safe,Safe
acct_001641,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.85,Safe,Safe,0.43000392093234,0,Safe,Safe
acct_001642,45.0,6.0,3.0,5.0,5.0,0.378,5577.4,3.0,0.81,Potential Abuse,Potential Abuse,0.5154118144555893,2,Potential Abuse,Potential Abuse
acct_001643,81.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.37,Safe,Potential Abuse,0.5194900412765094,0,Safe,Potential Abuse
acct_001644,71.0,7.0,5.0,5.0,5.0,0.535,938722.4,3.0,1.21,Potential Abuse,Potential Abuse,0.47391930363301904,2,Potential Abuse,Safe
acct_001645,304.0,111.0,15.0,16.0,20.0,0.112,892552.8,10.0,5.23,Abusive,Abusive,0.6229112324081889,1,Abusive,Abusive
acct_001646,107.0,10.0,5.0,7.0,8.0,0.467,43246.5,4.0,1.81,Potential Abuse,Potential Abuse,0.5103672916228665,2,Potential Abuse,Potential Abuse
acct_001647,90.0,8.0,4.0,4.0,7.0,0.511,1000465.4,3.0,1.53,Potential Abuse,Potential Abuse,0.4813282252807671,2,Potential Abuse,Safe
acct_001648,58.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.98,Safe,Potential Abuse,0.4776302708833252,0,Safe,Safe
acct_001649,48.0,2.0,1.0,1.0,1.0,0.542,0.0,2.0,0.82,Safe,Safe,0.454020165964919,0,Safe,Safe
acct_001650,32.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.55,Safe,Safe,0.4328206696189945,0,Safe,Safe
acct_001651,115.0,4.0,6.0,3.0,3.0,0.53,58360.0,4.0,1.94,Potential Abuse,Potential Abuse,0.5598427317454132,2,Potential Abuse,Potential Abuse
acct_001652,65.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.13,Safe,Safe,0.4382907835416462,0,Safe,Safe
acct_001653,57.0,3.0,3.0,2.0,2.0,0.526,707.0,2.0,0.97,Safe,Potential Abuse,0.437950122128396,0,Safe,Safe
acct_001654,32.0,2.0,2.0,1.0,1.0,0.594,0.0,2.0,0.54,Safe,Safe,0.4602426522320677,0,Safe,Safe
acct_001655,82.0,8.0,6.0,6.0,7.0,0.488,235470.4,3.0,1.39,Potential Abuse,Potential Abuse,0.4705982626939269,2,Potential Abuse,Safe
acct_001656,61.0,5.0,3.0,3.0,3.0,0.459,3087.2,3.0,1.02,Potential Abuse,Potential Abuse,0.4833654629644041,2,Potential Abuse,Safe
acct_001657,83.0,2.0,2.0,2.0,2.0,0.988,4039.6,3.0,1.46,Safe,Potential Abuse,0.49240695102939974,0,Safe,Safe
acct_001658,72.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.24,Safe,Potential Abuse,0.5052954213271552,0,Safe,Potential Abuse
acct_001659,74.0,2.0,2.0,2.0,2.0,0.986,93690.7,2.0,1.24,Safe,Potential Abuse,0.48273057118615337,0,Safe,Safe
acct_001660,57.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.99,Safe,Safe,0.41671036312851095,0,Safe,Safe
acct_001661,208.0,75.0,10.0,16.0,20.0,0.192,812122.1,8.0,3.54,Abusive,Abusive,0.5888806339355858,1,Abusive,Abusive
acct_001662,32.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.55,Safe,Safe,0.4362243396613278,0,Safe,Safe
acct_001663,49.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.83,Safe,Safe,0.41826455842793286,0,Safe,Safe
acct_001664,48.0,2.0,1.0,2.0,2.0,0.979,347.8,2.0,0.86,Safe,Potential Abuse,0.43803824920626844,0,Safe,Safe
acct_001665,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.89,Safe,Safe,0.43111831636448633,0,Safe,Safe
acct_001666,80.0,2.0,1.0,1.0,1.0,0.525,0.0,2.0,1.36,Safe,Safe,0.4910418751695407,0,Safe,Safe
acct_001667,126.0,12.0,3.0,9.0,10.0,0.492,116198.8,4.0,2.12,Potential Abuse,Abusive,0.5380566931717371,2,Potential Abuse,Potential Abuse
acct_001668,25.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.44,Safe,Safe,0.451360032073814,0,Safe,Safe
acct_001669,64.0,2.0,1.0,1.0,1.0,0.594,0.0,3.0,1.1,Safe,Potential Abuse,0.5101830805135072,0,Safe,Potential Abuse
acct_001670,64.0,2.0,3.0,2.0,2.0,0.984,572.9,2.0,1.12,Safe,Potential Abuse,0.43228840875010205,0,Safe,Safe
acct_001671,236.0,78.0,6.0,15.0,19.0,0.165,871458.7,10.0,3.96,Abusive,Abusive,0.628167990109723,1,Abusive,Abusive
acct_001672,25.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.48,Safe,Safe,0.4482070156102007,0,Safe,Safe
acct_001673,65.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.11,Safe,Safe,0.4254308941165351,0,Safe,Safe
acct_001674,64.0,3.0,1.0,2.0,2.0,0.562,319.0,2.0,1.08,Safe,Potential Abuse,0.4531935627682339,0,Safe,Safe
acct_001675,40.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.68,Safe,Safe,0.4912141189709517,0,Safe,Safe
acct_001676,24.0,2.0,1.0,1.0,1.0,0.583,0.0,1.0,0.46,Safe,Safe,0.5216764607093723,0,Safe,Potential Abuse
acct_001677,66.0,4.0,2.0,4.0,4.0,0.955,116720.0,2.0,1.16,Safe,Potential Abuse,0.5314625206333409,2,Potential Abuse,Potential Abuse
acct_001678,44.0,9.0,6.0,7.0,8.0,0.5,370744.1,3.0,0.75,Potential Abuse,Potential Abuse,0.5208820722134991,2,Potential Abuse,Potential Abuse
acct_001679,24.0,4.0,3.0,2.0,2.0,0.667,2099.2,1.0,0.45,Safe,Potential Abuse,0.5502520552969004,0,Safe,Potential Abuse
acct_001680,67.0,2.0,3.0,2.0,2.0,0.985,560.6,3.0,1.14,Safe,Potential Abuse,0.4664586045059214,0,Safe,Safe
acct_001681,56.0,2.0,1.0,2.0,2.0,0.982,2069.2,2.0,0.97,Safe,Potential Abuse,0.4381255229476971,0,Safe,Safe
acct_001682,24.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.41,Safe,Safe,0.47242345049264045,0,Safe,Safe
acct_001683,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.09,Safe,Safe,0.4324804710674711,0,Safe,Safe
