account_id,num_logins,num_unique_ips,num_unique_devices,num_unique_countries,num_unique_cities,primary_ip_share,max_implied_speed_kmh,max_concurrent_streams,logins_per_day,ground_truth_label,rule_based_label
acct_000774,81.0,3.0,2.0,2.0,2.0,0.531,698.7,3.0,1.36,Safe,Potential Abuse
acct_000775,56.0,3.0,1.0,2.0,2.0,0.571,981.3,3.0,0.95,Safe,Potential Abuse
acct_000776,40.0,2.0,1.0,1.0,1.0,0.525,0.0,2.0,0.68,Safe,Safe
acct_000777,57.0,3.0,2.0,3.0,3.0,0.965,490.8,2.0,0.96,Safe,Potential Abuse
acct_000778,65.0,3.0,2.0,2.0,2.0,0.538,823.7,2.0,1.13,Safe,Potential Abuse
acct_000779,56.0,2.0,3.0,2.0,2.0,0.982,54.6,2.0,0.95,Safe,Potential Abuse
acct_000780,80.0,3.0,1.0,3.0,3.0,0.975,78492.1,2.0,1.35,Safe,Potential Abuse
acct_000781,24.0,2.0,2.0,2.0,2.0,0.958,2146.9,2.0,0.41,Safe,Potential Abuse
acct_000782,42.0,4.0,4.0,4.0,4.0,0.5,1989.6,2.0,0.72,Potential Abuse,Potential Abuse
acct_000783,80.0,2.0,1.0,2.0,2.0,0.988,6130.7,3.0,1.37,Safe,Potential Abuse
acct_000784,33.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.58,Safe,Safe
acct_000785,24.0,3.0,3.0,2.0,2.0,0.667,839.1,2.0,0.43,Safe,Potential Abuse
acct_000786,305.0,86.0,7.0,16.0,20.0,0.21,979263.5,7.0,5.17,Abusive,Abusive
acct_000787,25.0,2.0,2.0,1.0,1.0,0.56,0.0,2.0,0.42,Safe,Safe
acct_000788,80.0,2.0,1.0,2.0,2.0,0.988,23356.5,2.0,1.34,Safe,Potential Abuse
acct_000789,109.0,5.0,4.0,4.0,4.0,0.532,91962.5,5.0,1.83,Potential Abuse,Potential Abuse
acct_000790,32.0,3.0,1.0,2.0,2.0,0.531,84.8,1.0,0.54,Safe,Potential Abuse
acct_000791,40.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.68,Safe,Safe
acct_000792,105.0,6.0,6.0,4.0,4.0,0.295,47942.5,3.0,1.77,Potential Abuse,Potential Abuse
acct_000793,135.0,14.0,6.0,7.0,9.0,0.274,594977.9,3.0,2.25,Potential Abuse,Potential Abuse
acct_000794,133.0,11.0,5.0,7.0,7.0,0.278,162300.3,4.0,2.23,Potential Abuse,Potential Abuse
acct_000795,56.0,2.0,2.0,2.0,2.0,0.982,5130.2,2.0,0.96,Safe,Potential Abuse
acct_000796,82.0,2.0,2.0,2.0,2.0,0.988,9098.4,3.0,1.41,Safe,Potential Abuse
acct_000797,35.0,2.0,3.0,2.0,2.0,0.971,3339.4,2.0,0.67,Safe,Potential Abuse
acct_000798,57.0,7.0,6.0,6.0,6.0,0.404,423629.3,3.0,1.01,Potential Abuse,Potential Abuse
acct_000799,102.0,12.0,3.0,7.0,9.0,0.5,284922.0,3.0,1.73,Potential Abuse,Potential Abuse
acct_000800,58.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.99,Safe,Safe
acct_000801,64.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.08,Safe,Potential Abuse
acct_000802,49.0,2.0,2.0,1.0,1.0,0.51,0.0,3.0,0.86,Safe,Potential Abuse
acct_000803,82.0,4.0,2.0,2.0,2.0,0.561,774.7,2.0,1.48,Safe,Potential Abuse
acct_000804,208.0,67.0,12.0,16.0,17.0,0.13,865158.8,8.0,3.49,Abusive,Abusive
acct_000805,86.0,10.0,5.0,7.0,8.0,0.442,85597.9,4.0,1.45,Potential Abuse,Potential Abuse
acct_000806,73.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.27,Safe,Potential Abuse
acct_000807,64.0,3.0,4.0,2.0,2.0,0.469,3832.0,3.0,1.07,Potential Abuse,Potential Abuse
acct_000808,72.0,2.0,3.0,2.0,2.0,0.986,603.5,2.0,1.22,Safe,Potential Abuse
acct_000809,25.0,2.0,2.0,1.0,1.0,0.52,0.0,2.0,0.43,Safe,Safe
acct_000810,58.0,2.0,2.0,2.0,2.0,0.983,432579.4,2.0,0.98,Safe,Potential Abuse
acct_000811,40.0,2.0,2.0,1.0,1.0,0.55,0.0,2.0,0.7,Safe,Safe
acct_000812,24.0,2.0,1.0,1.0,1.0,0.583,0.0,3.0,0.45,Safe,Potential Abuse
acct_000813,24.0,2.0,3.0,1.0,1.0,0.5,0.0,2.0,0.43,Safe,Safe
acct_000814,56.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.99,Safe,Safe
acct_000815,73.0,2.0,2.0,2.0,2.0,0.986,1892.5,3.0,1.26,Safe,Potential Abuse
acct_000816,33.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.59,Safe,Potential Abuse
acct_000817,64.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.09,Safe,Safe
acct_000818,33.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,0.58,Safe,Potential Abuse
acct_000819,74.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.26,Safe,Safe
acct_000820,101.0,14.0,6.0,8.0,9.0,0.396,803430.4,4.0,1.71,Potential Abuse,Abusive
acct_000821,81.0,2.0,2.0,1.0,1.0,0.519,0.0,2.0,1.37,Safe,Safe
acct_000822,32.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.56,Safe,Safe
acct_000823,48.0,2.0,1.0,2.0,2.0,0.979,3956.0,2.0,0.83,Safe,Potential Abuse
acct_000824,40.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.78,Safe,Safe
acct_000825,64.0,2.0,1.0,2.0,2.0,0.984,677.1,2.0,1.17,Safe,Potential Abuse
acct_000826,82.0,2.0,3.0,2.0,2.0,0.988,1983.6,3.0,1.41,Safe,Potential Abuse
acct_000827,44.0,8.0,6.0,5.0,5.0,0.455,778370.9,3.0,0.75,Potential Abuse,Potential Abuse
acct_000828,66.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.11,Safe,Safe
acct_000829,81.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.4,Safe,Safe
acct_000830,66.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.13,Safe,Safe
acct_000831,316.0,98.0,9.0,15.0,19.0,0.104,1017629.8,8.0,5.29,Abusive,Abusive
acct_000832,108.0,11.0,5.0,7.0,8.0,0.5,594382.4,3.0,1.82,Potential Abuse,Potential Abuse
acct_000833,24.0,2.0,3.0,1.0,1.0,0.542,0.0,1.0,0.43,Safe,Safe
acct_000834,48.0,2.0,1.0,2.0,2.0,0.979,256.0,2.0,0.81,Safe,Potential Abuse
acct_000835,122.0,10.0,3.0,8.0,9.0,0.418,71199.1,3.0,2.09,Potential Abuse,Abusive
acct_000836,59.0,6.0,5.0,6.0,6.0,0.475,959220.5,4.0,1.02,Potential Abuse,Potential Abuse
acct_000837,74.0,2.0,2.0,1.0,1.0,0.514,0.0,3.0,1.27,Safe,Potential Abuse
acct_000838,82.0,3.0,3.0,2.0,2.0,0.524,686.4,2.0,1.38,Safe,Potential Abuse
acct_000839,124.0,10.0,4.0,6.0,7.0,0.476,437549.2,4.0,2.11,Potential Abuse,Potential Abuse
acct_000840,126.0,8.0,3.0,6.0,6.0,0.587,532122.4,4.0,2.11,Potential Abuse,Potential Abuse
acct_000841,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.43,Safe,Safe
acct_000842,48.0,3.0,3.0,2.0,2.0,0.5,30308.2,2.0,0.83,Safe,Potential Abuse
acct_000843,40.0,2.0,1.0,2.0,2.0,0.975,11.0,2.0,0.7,Safe,Potential Abuse
acct_000844,56.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.01,Safe,Potential Abuse
acct_000845,81.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.37,Safe,Safe
acct_000846,107.0,6.0,6.0,5.0,6.0,0.542,225957.8,3.0,1.81,Potential Abuse,Potential Abuse
acct_000847,128.0,12.0,4.0,9.0,9.0,0.523,122845.3,3.0,2.16,Potential Abuse,Abusive
acct_000848,49.0,2.0,3.0,2.0,2.0,0.98,486.8,2.0,0.85,Safe,Potential Abuse
acct_000849,127.0,9.0,4.0,6.0,7.0,0.488,96128.8,3.0,2.22,Potential Abuse,Potential Abuse
acct_000850,132.0,13.0,3.0,8.0,9.0,0.47,771154.4,4.0,2.24,Potential Abuse,Abusive
acct_000851,48.0,2.0,2.0,1.0,1.0,0.604,0.0,2.0,0.82,Safe,Safe
acct_000852,25.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.49,Safe,Safe
acct_000853,349.0,103.0,14.0,16.0,20.0,0.178,1000465.4,12.0,5.83,Abusive,Abusive
acct_000854,81.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.36,Safe,Safe
acct_000855,65.0,3.0,3.0,3.0,3.0,0.969,2148.4,3.0,1.12,Safe,Potential Abuse
acct_000856,24.0,3.0,2.0,3.0,3.0,0.917,757.9,2.0,0.43,Safe,Potential Abuse
acct_000857,122.0,7.0,6.0,6.0,7.0,0.508,529163.6,3.0,2.06,Potential Abuse,Potential Abuse
acct_000858,57.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.96,Safe,Safe
acct_000859,41.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.76,Safe,Safe
acct_000860,32.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.54,Safe,Safe
acct_000861,25.0,2.0,2.0,1.0,1.0,0.6,0.0,2.0,0.44,Safe,Safe
acct_000862,56.0,3.0,1.0,3.0,3.0,0.964,4434.9,3.0,0.95,Safe,Potential Abuse
acct_000863,124.0,11.0,3.0,7.0,8.0,0.444,70166.2,4.0,2.11,Potential Abuse,Potential Abuse
acct_000864,56.0,4.0,6.0,4.0,4.0,0.536,668591.8,3.0,0.96,Potential Abuse,Potential Abuse
acct_000865,340.0,101.0,15.0,16.0,20.0,0.103,938722.4,8.0,5.79,Abusive,Abusive
acct_000866,91.0,6.0,5.0,3.0,3.0,0.56,22653.7,3.0,1.53,Potential Abuse,Potential Abuse
acct_000867,33.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.61,Safe,Safe
acct_000868,81.0,2.0,3.0,2.0,2.0,0.988,190.6,2.0,1.39,Safe,Potential Abuse
acct_000869,24.0,2.0,1.0,1.0,1.0,0.5,0.0,1.0,0.46,Safe,Safe
acct_000870,86.0,10.0,4.0,7.0,8.0,0.453,154806.3,3.0,1.47,Potential Abuse,Potential Abuse
acct_000871,67.0,9.0,6.0,6.0,7.0,0.463,560949.7,4.0,1.2,Potential Abuse,Potential Abuse
acct_000872,81.0,2.0,3.0,2.0,2.0,0.988,678.3,3.0,1.36,Safe,Potential Abuse
acct_000873,24.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.5,Safe,Safe
acct_000874,53.0,8.0,3.0,5.0,5.0,0.245,94893.6,3.0,0.9,Potential Abuse,Potential Abuse
acct_000875,56.0,2.0,1.0,2.0,2.0,0.982,344.9,2.0,0.98,Safe,Potential Abuse
acct_000876,40.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.69,Safe,Safe
acct_000877,91.0,8.0,3.0,7.0,7.0,0.538,272565.3,3.0,1.54,Potential Abuse,Potential Abuse
acct_000878,65.0,3.0,3.0,3.0,3.0,0.969,2315.0,2.0,1.13,Safe,Potential Abuse
acct_000879,75.0,4.0,2.0,2.0,2.0,0.52,3220.1,3.0,1.28,Safe,Potential Abuse
acct_000880,82.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.38,Safe,Safe
acct_000881,48.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.81,Safe,Safe
acct_000882,114.0,14.0,3.0,9.0,11.0,0.474,93062.8,3.0,1.94,Potential Abuse,Abusive
acct_000883,40.0,2.0,3.0,1.0,1.0,0.525,0.0,2.0,0.67,Safe,Safe
acct_000884,25.0,2.0,2.0,2.0,2.0,0.96,51.9,2.0,0.44,Safe,Potential Abuse
acct_000885,80.0,2.0,1.0,2.0,2.0,0.988,1671.9,2.0,1.35,Safe,Potential Abuse
acct_000886,235.0,71.0,14.0,16.0,20.0,0.17,934056.1,7.0,4.0,Abusive,Abusive
acct_000887,50.0,2.0,2.0,2.0,2.0,0.98,1208.6,2.0,0.9,Safe,Potential Abuse
acct_000888,32.0,2.0,1.0,1.0,1.0,0.5,0.0,2.0,0.57,Safe,Safe
acct_000889,48.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.85,Safe,Safe
acct_000890,121.0,9.0,6.0,7.0,8.0,0.438,52581.6,4.0,2.06,Potential Abuse,Potential Abuse
acct_000891,56.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.95,Safe,Safe
acct_000892,42.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.74,Safe,Safe
acct_000893,72.0,2.0,3.0,2.0,2.0,0.986,301.5,2.0,1.25,Safe,Potential Abuse
acct_000894,64.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.2,Safe,Safe
acct_000895,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.41,Safe,Safe
acct_000896,130.0,10.0,6.0,7.0,7.0,0.469,797944.1,5.0,2.21,Potential Abuse,Potential Abuse
acct_000897,83.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.45,Safe,Safe
acct_000898,72.0,2.0,2.0,2.0,2.0,0.986,891.7,2.0,1.2,Safe,Potential Abuse
acct_000899,34.0,2.0,3.0,2.0,2.0,0.971,159.6,2.0,0.6,Safe,Potential Abuse
acct_000900,65.0,3.0,2.0,2.0,2.0,0.6,648.3,2.0,1.13,Safe,Potential Abuse
acct_000901,24.0,2.0,1.0,1.0,1.0,0.958,0.0,1.0,0.43,Safe,Safe
acct_000902,48.0,2.0,3.0,1.0,1.0,0.542,0.0,3.0,0.85,Safe,Potential Abuse
acct_000903,232.0,80.0,6.0,16.0,20.0,0.168,1061079.3,7.0,3.99,Abusive,Abusive
acct_000904,48.0,8.0,5.0,6.0,7.0,0.562,81150.1,3.0,0.81,Potential Abuse,Potential Abuse
acct_000905,32.0,4.0,1.0,3.0,3.0,0.5,4317.5,2.0,0.57,Safe,Potential Abuse
acct_000906,53.0,8.0,3.0,6.0,6.0,0.415,28794.7,3.0,0.9,Potential Abuse,Potential Abuse
acct_000907,57.0,2.0,2.0,1.0,1.0,0.579,0.0,2.0,1.03,Safe,Safe
acct_000908,46.0,5.0,4.0,5.0,5.0,0.543,120629.8,3.0,0.84,Potential Abuse,Potential Abuse
acct_000909,62.0,5.0,4.0,5.0,5.0,0.548,475800.4,4.0,1.07,Potential Abuse,Potential Abuse
acct_000910,227.0,82.0,9.0,15.0,19.0,0.115,938722.4,8.0,3.81,Abusive,Abusive
acct_000911,32.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.56,Safe,Safe
acct_000912,80.0,2.0,1.0,1.0,1.0,0.512,0.0,3.0,1.36,Safe,Potential Abuse
acct_000913,58.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.09,Safe,Potential Abuse
acct_000914,32.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.57,Safe,Safe
acct_000915,80.0,3.0,1.0,2.0,2.0,0.975,146.2,3.0,1.34,Safe,Potential Abuse
acct_000916,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.11,Safe,Safe
acct_000917,80.0,4.0,1.0,3.0,3.0,0.962,1681.7,2.0,1.43,Safe,Potential Abuse
acct_000918,46.0,6.0,6.0,4.0,5.0,0.522,92883.8,3.0,0.89,Potential Abuse,Potential Abuse
acct_000919,50.0,2.0,3.0,1.0,1.0,0.56,0.0,2.0,0.87,Safe,Safe
acct_000920,72.0,2.0,1.0,2.0,2.0,0.986,311.0,2.0,1.21,Safe,Potential Abuse
acct_000921,232.0,79.0,7.0,16.0,20.0,0.091,1112232.4,6.0,4.02,Abusive,Abusive
acct_000922,66.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.12,Safe,Safe
acct_000923,24.0,2.0,2.0,2.0,2.0,0.958,2412.0,2.0,0.41,Safe,Potential Abuse
acct_000924,102.0,8.0,5.0,5.0,5.0,0.48,160686.1,3.0,1.71,Potential Abuse,Potential Abuse
acct_000925,288.0,82.0,10.0,16.0,20.0,0.153,938722.4,11.0,4.84,Abusive,Abusive
acct_000926,81.0,6.0,3.0,5.0,5.0,0.457,270506.1,3.0,1.42,Potential Abuse,Potential Abuse
acct_000927,57.0,3.0,3.0,2.0,2.0,0.632,3368.1,2.0,0.97,Safe,Potential Abuse
acct_000928,254.0,78.0,11.0,16.0,20.0,0.217,934056.1,8.0,4.28,Abusive,Abusive
acct_000929,41.0,2.0,2.0,2.0,2.0,0.976,436.4,2.0,0.7,Safe,Potential Abuse
acct_000930,48.0,2.0,3.0,2.0,2.0,0.979,513.4,2.0,0.85,Safe,Potential Abuse
acct_000931,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.45,Safe,Safe
acct_000932,66.0,3.0,3.0,2.0,2.0,0.5,1877.7,3.0,1.2,Safe,Potential Abuse
acct_000933,65.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.12,Safe,Safe
acct_000934,49.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,0.83,Safe,Potential Abuse
acct_000935,48.0,4.0,3.0,3.0,3.0,0.396,524669.3,4.0,0.81,Potential Abuse,Potential Abuse
acct_000936,41.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.7,Safe,Safe
acct_000937,24.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.42,Safe,Safe
acct_000938,40.0,2.0,1.0,2.0,2.0,0.975,269.3,3.0,0.69,Safe,Potential Abuse
acct_000939,72.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.21,Safe,Safe
acct_000940,73.0,3.0,2.0,2.0,2.0,0.521,595.6,2.0,1.25,Safe,Potential Abuse
acct_000941,88.0,8.0,3.0,7.0,7.0,0.466,171374.4,4.0,1.47,Potential Abuse,Potential Abuse
acct_000942,80.0,2.0,1.0,2.0,2.0,0.988,642.6,2.0,1.38,Safe,Potential Abuse
acct_000943,234.0,74.0,12.0,15.0,19.0,0.124,1061079.3,9.0,4.02,Abusive,Abusive
acct_000944,43.0,4.0,5.0,2.0,2.0,0.326,14966.6,3.0,0.74,Potential Abuse,Potential Abuse
acct_000945,81.0,6.0,6.0,3.0,3.0,0.58,697192.9,4.0,1.41,Potential Abuse,Potential Abuse
acct_000946,93.0,6.0,6.0,6.0,6.0,0.559,91908.4,4.0,1.62,Potential Abuse,Potential Abuse
acct_000947,48.0,2.0,2.0,2.0,2.0,0.979,217.5,1.0,0.84,Safe,Potential Abuse
acct_000948,83.0,4.0,2.0,3.0,3.0,0.53,16835.5,3.0,1.42,Safe,Potential Abuse
acct_000949,114.0,15.0,4.0,9.0,11.0,0.491,127483.9,4.0,1.96,Potential Abuse,Abusive
acct_000950,122.0,8.0,5.0,4.0,5.0,0.492,201563.0,4.0,2.06,Potential Abuse,Potential Abuse
acct_000951,45.0,4.0,4.0,3.0,3.0,0.533,6699.1,3.0,0.85,Potential Abuse,Potential Abuse
acct_000952,25.0,2.0,3.0,2.0,2.0,0.96,516.2,2.0,0.44,Safe,Potential Abuse
acct_000953,49.0,3.0,2.0,2.0,2.0,0.551,657.1,2.0,0.87,Safe,Potential Abuse
acct_000954,130.0,12.0,6.0,8.0,9.0,0.262,225957.8,4.0,2.19,Potential Abuse,Abusive
acct_000955,83.0,2.0,2.0,1.0,1.0,0.988,0.0,3.0,1.44,Safe,Potential Abuse
acct_000956,83.0,4.0,3.0,3.0,3.0,0.53,4619.1,2.0,1.41,Safe,Potential Abuse
acct_000957,40.0,2.0,3.0,2.0,2.0,0.975,509.1,2.0,0.69,Safe,Potential Abuse
acct_000958,237.0,91.0,6.0,16.0,20.0,0.127,662430.9,10.0,4.03,Abusive,Abusive
acct_000959,64.0,3.0,3.0,3.0,3.0,0.969,99674.7,2.0,1.08,Safe,Potential Abuse
acct_000960,33.0,2.0,2.0,1.0,1.0,0.515,0.0,2.0,0.58,Safe,Safe
acct_000961,400.0,126.0,15.0,16.0,20.0,0.148,983647.9,11.0,6.71,Abusive,Abusive
acct_000962,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.09,Safe,Safe
acct_000963,308.0,85.0,10.0,15.0,19.0,0.149,1019636.0,9.0,5.16,Abusive,Abusive
acct_000964,72.0,2.0,3.0,2.0,2.0,0.986,1950.8,2.0,1.22,Safe,Potential Abuse
acct_000965,64.0,2.0,1.0,1.0,1.0,0.562,0.0,2.0,1.09,Safe,Safe
acct_000966,56.0,2.0,3.0,2.0,2.0,0.982,242.1,2.0,0.95,Safe,Potential Abuse
acct_000967,74.0,8.0,5.0,6.0,6.0,0.257,102402.5,3.0,1.27,Potential Abuse,Potential Abuse
acct_000968,32.0,2.0,3.0,2.0,2.0,0.969,38.5,2.0,0.58,Safe,Potential Abuse
acct_000969,53.0,5.0,5.0,5.0,5.0,0.547,7681.6,4.0,0.9,Potential Abuse,Potential Abuse
acct_000970,40.0,4.0,1.0,3.0,3.0,0.475,1041.8,2.0,0.7,Safe,Potential Abuse
acct_000971,49.0,2.0,3.0,2.0,2.0,0.98,5456.7,2.0,0.9,Safe,Potential Abuse
acct_000972,101.0,8.0,3.0,5.0,6.0,0.505,180174.7,3.0,1.74,Potential Abuse,Potential Abuse
acct_000973,33.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.57,Safe,Safe
acct_000974,65.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.13,Safe,Safe
acct_000975,56.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.95,Safe,Safe
acct_000976,48.0,2.0,1.0,1.0,1.0,0.625,0.0,2.0,0.82,Safe,Safe
acct_000977,32.0,4.0,1.0,3.0,3.0,0.5,482.7,2.0,0.54,Safe,Potential Abuse
acct_000978,73.0,2.0,2.0,1.0,1.0,0.575,0.0,3.0,1.27,Safe,Potential Abuse
acct_000979,80.0,3.0,1.0,3.0,3.0,0.975,1585.1,3.0,1.35,Safe,Potential Abuse
acct_000980,64.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.08,Safe,Safe
acct_000981,46.0,5.0,4.0,3.0,3.0,0.5,569844.1,3.0,0.85,Potential Abuse,Potential Abuse
acct_000982,40.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.71,Safe,Safe
acct_000983,24.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.42,Safe,Safe
acct_000984,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.08,Safe,Safe
acct_000985,32.0,4.0,2.0,3.0,3.0,0.469,151.9,2.0,0.57,Safe,Potential Abuse
acct_000986,331.0,106.0,10.0,16.0,20.0,0.115,979263.5,11.0,5.54,Abusive,Abusive
acct_000987,56.0,4.0,3.0,3.0,3.0,0.482,12509.7,2.0,0.94,Safe,Potential Abuse
acct_000988,327.0,98.0,12.0,16.0,20.0,0.202,934056.1,7.0,5.48,Abusive,Abusive
acct_000989,42.0,6.0,4.0,5.0,5.0,0.571,3498.6,2.0,0.76,Potential Abuse,Potential Abuse
acct_000990,64.0,2.0,1.0,1.0,1.0,0.547,0.0,2.0,1.13,Safe,Safe
acct_000991,65.0,2.0,2.0,1.0,1.0,0.554,0.0,2.0,1.12,Safe,Safe
acct_000992,232.0,68.0,7.0,16.0,19.0,0.121,900033.2,9.0,3.96,Abusive,Abusive
acct_000993,48.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.88,Safe,Safe
acct_000994,32.0,2.0,1.0,1.0,1.0,0.5,0.0,2.0,0.54,Safe,Safe
acct_000995,81.0,3.0,2.0,3.0,3.0,0.975,1504.1,2.0,1.37,Safe,Potential Abuse
acct_000996,40.0,3.0,1.0,2.0,2.0,0.5,8178.2,2.0,0.69,Safe,Potential Abuse
acct_000997,85.0,11.0,4.0,7.0,7.0,0.353,221418.5,3.0,1.43,Potential Abuse,Potential Abuse
acct_000998,92.0,7.0,4.0,5.0,6.0,0.5,19430.7,5.0,1.58,Potential Abuse,Potential Abuse
acct_000999,52.0,3.0,3.0,3.0,3.0,0.5,6241.5,3.0,0.9,Potential Abuse,Potential Abuse
acct_001000,296.0,93.0,14.0,16.0,20.0,0.179,934056.1,9.0,4.94,Abusive,Abusive
acct_001001,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.44,Safe,Safe
acct_001002,56.0,2.0,1.0,1.0,1.0,0.589,0.0,2.0,0.99,Safe,Safe
acct_001003,74.0,2.0,3.0,2.0,2.0,0.986,380.3,3.0,1.27,Safe,Potential Abuse
acct_001004,82.0,4.0,2.0,3.0,3.0,0.573,596.5,3.0,1.4,Safe,Potential Abuse
acct_001005,24.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.43,Safe,Safe
acct_001006,24.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.46,Safe,Safe
acct_001007,65.0,2.0,3.0,1.0,1.0,0.538,0.0,2.0,1.14,Safe,Safe
acct_001008,160.0,62.0,13.0,15.0,19.0,0.175,979263.5,7.0,2.67,Abusive,Abusive
acct_001009,64.0,2.0,2.0,1.0,1.0,0.516,0.0,2.0,1.11,Safe,Safe
acct_001010,119.0,10.0,6.0,6.0,6.0,0.504,808120.7,3.0,2.0,Potential Abuse,Potential Abuse
acct_001011,32.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.56,Safe,Safe
acct_001012,64.0,2.0,3.0,2.0,2.0,0.984,587.7,2.0,1.1,Safe,Potential Abuse
acct_001013,111.0,10.0,5.0,5.0,6.0,0.279,270707.4,3.0,1.87,Potential Abuse,Potential Abuse
acct_001014,48.0,2.0,1.0,1.0,1.0,0.542,0.0,2.0,0.83,Safe,Safe
acct_001015,25.0,2.0,2.0,1.0,1.0,0.52,0.0,3.0,0.46,Safe,Potential Abuse
acct_001016,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.07,Safe,Safe
acct_001017,64.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.1,Safe,Safe
acct_001018,40.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.7,Safe,Safe
acct_001019,40.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.67,Safe,Safe
acct_001020,52.0,4.0,4.0,4.0,4.0,0.596,36004.6,3.0,0.92,Potential Abuse,Potential Abuse
acct_001021,114.0,8.0,5.0,5.0,5.0,0.544,322851.8,4.0,1.97,Potential Abuse,Potential Abuse
acct_001022,32.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.54,Safe,Safe
acct_001023,72.0,4.0,2.0,4.0,4.0,0.958,838.2,2.0,1.22,Safe,Potential Abuse
acct_001024,56.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.95,Safe,Safe
acct_001025,95.0,7.0,4.0,5.0,6.0,0.558,140451.2,3.0,1.59,Potential Abuse,Potential Abuse
acct_001026,56.0,3.0,1.0,3.0,3.0,0.964,1647.5,2.0,0.96,Safe,Potential Abuse
acct_001027,109.0,12.0,6.0,7.0,8.0,0.505,100158.0,3.0,1.99,Potential Abuse,Potential Abuse
acct_001028,48.0,2.0,1.0,1.0,1.0,0.562,0.0,2.0,0.82,Safe,Safe
acct_001029,72.0,4.0,3.0,4.0,4.0,0.958,4920.7,2.0,1.21,Safe,Potential Abuse
acct_001030,32.0,3.0,2.0,2.0,2.0,0.594,448.0,2.0,0.63,Safe,Potential Abuse
